LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
fully cellular containership,10333893,CUL Manila,Live,Liberia,19672,2011,"Feedermax, 2'-3'TEU",41535,Single,5LFW9,35708,GWS405,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,212.51,195.19,32.24,32.19,20.30,12.5,7.80,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,China United Lines Limited (CU Lines),People's Republic of China,Monrovia,2758,Unitrans Group Company Limited,People's Republic of China,China United Lines Limited (CU Lines),People's Republic of China,CUL Manila Shipping Limited,Liberia,Wah Kwong Ship Management (Shenzhen) Limited,People's Republic of China,Qatar Navigation Q.P.S.C. (Milaha),State of Qatar,—,—,Wah Kwong Ship Management (Shenzhen) Limited,People's Republic of China,—,—,—,—,9571313,636021831,25040,28938,8RTFLEX68D
fully cellular containership,10333936,Cul Jakarta,Live,Liberia,19672,2012,"Feedermax, 2'-3'TEU",41463,Single,5LFW8,35708,GWS406,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,211.56,195.23,32.20,32.18,20.30,12.5,7.80,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,China United Lines Limited (CU Lines),People's Republic of China,Monrovia,2758,Unitrans Group Company Limited,People's Republic of China,China United Lines Limited (CU Lines),People's Republic of China,CUL Jakarta Shipping Limited,Liberia,Wah Kwong Ship Management (Shenzhen) Limited,People's Republic of China,—,—,—,—,Wah Kwong Ship Management (Shenzhen) Limited,People's Republic of China,—,—,—,—,9571325,636021830,25040,33579,8RTFLEX68D
fully cellular containership,10333937,Log- In Endurance,Live,Brazil,19672,2011,"Feedermax, 2'-3'TEU",41411,Single,PU6073,35708,GWS403,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,212.54,195.20,32.20,32.20,20.30,12.5,7.80,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,Log-In Logistica Intermodal S.A.,Brazil,Salvador,2758,Mediterranean Shipping Company S.A. (MSC),Switzerland,Log-In Logistica Intermodal S.A.,Brazil,Log-In International GmbH,Austria,Log-In Logistica Intermodal S.A.,Brazil,—,—,—,—,Log-In Logistica Intermodal S.A.,Brazil,—,—,—,—,9571296,710004636,25040,33579,8RTFLEX68D
fully cellular containership,10333938,MSC New Jersey III,Live,Cyprus,19672,2011,"Feedermax, 2'-3'TEU",41636,Single,5BNY6,35708,GWS404,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,212.51,195.19,32.20,32.18,20.70,12.5,8.20,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,MSC Shipmanagement Limited,Cyprus,Limassol,2758,Mediterranean Shipping Company S.A. (MSC),Switzerland,MSC Shipmanagement Limited,Cyprus,Arethusa Oceanway Limited,Liberia,MSC Shipmanagement Limited,Cyprus,—,—,—,—,MSC Shipmanagement Limited,Cyprus,—,—,—,—,9571301,210601000,25040,33579,8RTFLEX68D
fully cellular containership,103462,Tanto Sehati,Dead,Indonesia,2479,1977,"Small Feeder,  -1'TEU",5758,Double Bottom,—,5358,625,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Imabari,116.0,111.64,20.71,20.71,8.20,5.55,2.65,B&W Diesel A/S,B&W Diesel A/S,Tanto Intim,—,Jakarta,310,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7627285,—,4586,6150,7K45GF
fully cellular containership,103472,Da Sheng,Dead,Belize,5290,1977,"Small Feeder,  -1'TEU",17607,Double Bottom,—,16895,1336,Smith's Dock Limited,Tees,168.0,160.61,25.20,25.20,15.70,9.37,6.33,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Dalian S.G.,—,Belize City,853,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7418919,—,15138,20300,7RND90
fully cellular containership,103520,Jupiter Baru,Dead,Indonesia,1186,1975,"Small Feeder,  -1'TEU",2316,Single,—,2151,125,K Shipbuilding Company Limited,Busan,79.0,72.80,13.86,13.86,7.60,5.5,2.10,Makita Corporation,Makita Corporation,Salam Pacific,—,Jakarta,120,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7417733,—,1715,2300,GSLH637
fully cellular containership,103556,MSC Mekong,Dead,Malta,4788,1978,"Small Feeder,  -1'TEU",13101,Single,—,11314,177,Mie Shipyard Company Limited,Yokkaichi,153.0,145.01,23.00,23.00,13.01,8.66,4.35,NKK Corporation,Semt Pielstick SA,Bangladesh Breakers,—,Valletta,660,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7618507,—,8605,11700,18PC2-5V-400
fully cellular containership,103567,Dong Hong 2,Dead,China,3220,1977,"Small Feeder,  -1'TEU",6035,Single,—,4653,809,Yamanishi Shipbuilding & Iron Works Incorporated,Ishinomaki,117.0,107.52,18.65,18.65,8.51,6.49,2.02,Mitsubishi Heavy Industries Limited,MAN Energy Solutions SE,Xiang Shan D.,—,Ningbo,358,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7519983,—,4176,5600,10V40/54
fully cellular containership,103755,Resolution Bay,Dead,U.K.,21228,1977,"Feedermax, 2'-3'TEU",38757,Single,—,43674,1006,Bremer Vulkan Werft und Maschinenfabrik GmbH,Bremen,248.0,238.36,32.31,32.31,21.52,12.03,9.49,Bremer Vulkan Verbund Ag,MAN Energy Solutions SE,Chinese Breakers,—,—,2344,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7417575,—,19865,26640,K8SZ90/160A
fully cellular containership,10410,Fremantle Star,Dead,Singapore,7956,1971,"Small Feeder,  -1'TEU",19114,Double Hull,—,18882,—,—,West Germany,188.0,178.00,25.91,25.91,15.26,10.06,5.20,MAN Energy Solutions SE,MAN Energy Solutions SE,Austasia L.,—,Singapore,871,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7045671,—,19463,26100,K9SZ90/160
fully cellular containership,104166,MSC Shaula,Dead,Panama,7562,1977,"Feeder, 1'-2'TEU",19974,Double Hull,—,20295,215,Nakskov Skibsvaerft A/S,Nakskov,210.75,189.03,25.91,25.91,15.70,9.6,6.07,K/S Burmeister & Wain I,B&W Diesel A/S,Indian Breakers,—,Panama,1232,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7416856,—,20079,27281,8K90GK
fully cellular containership,104303,MSC Edna,Dead,Panama,12930,1977,"Feedermax, 2'-3'TEU",38743,Single,—,35599,1419,—,Le Havre,252.2,236.13,30.51,30.50,18.19,10.39,7.80,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Indian Breakers,—,Panama,2562,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7434432,—,21778,38000,9RTA76
fully cellular containership,104421,Tanto Sahabat,Dead,Indonesia,3313,1977,"Small Feeder,  -1'TEU",8706,Single,—,7188,1055,Miho Shipbuilding Company Limited,Shimizu,118.0,108.01,20.05,20.05,10.50,7.0,3.50,B&W Diesel A/S,B&W Diesel A/S,Tanto Intim,—,Jakarta,446,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7640005,—,4523,6150,7K45GF
fully cellular containership,10459455,Safeen Prestige,Live,Egypt,10392,2013,"Feeder, 1'-2'TEU",23425,Single,6BKE,18252,420,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,175.43,165.00,—,27.41,14.30,10.9,3.39,Hengli Shipping (Dalian) Company Limited,B&W Diesel A/S,Transmar International Shipping Company Free Zone SAE,Arab Republic of Egypt,Alexandria,1740,IACC Holdings,Arab Republic of Egypt,Transmar International Shipping Company Free Zone SAE,Arab Republic of Egypt,Transmar International Shipping Company Free Zone SAE,Arab Republic of Egypt,GFS Ship Management FZE,United Arab Emirates,Klaveness Ship Management AS,Norway,—,—,GFS Ship Management FZE,United Arab Emirates,—,—,—,—,9593517,622122222,14280,19150,7S60MC-C 8.1 Tier-II
fully cellular containership,104673,Oporto,Dead,Unknown,7224,1977,"Small Feeder,  -1'TEU",14520,Single,—,17304,454,Wadan Yards Warnow GmbH,Rostock,169.0,157.23,25.40,25.40,17.45,9.2,8.25,Zaklady Przemyslu Metalowego H. Cegielski S.A.,Sulzer Turbomachinery Services,Chinese Breakers,—,—,873,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7614329,—,12975,17400,6RND90
fully cellular containership,10519380,Ever Leading,Live,U.K.,48236,2012,"Neo-Panamax, 8'-12'TEU",104409,Single,2FRK8,99995,1983,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,319.00,45.79,45.79,24.60,14.19,10.41,—,B&W Diesel A/S,Evergreen Marine (UK) Limited,United Kingdom,—,8452,Evergreen Group,"Taiwan, China",Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,Evergreen Marine (UK) Limited,United Kingdom,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595462,235093619,58558,78526,9K98ME7
fully cellular containership,10519381,Ever Liven,Live,"Taiwan, China",48236,2013,"Neo-Panamax, 8'-12'TEU",104409,Single,BKIE,99995,1989,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.8,319.00,46.00,45.80,24.60,14.22,10.38,—,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Keelung,8452,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595527,416481000,58558,78526,9K98ME7
fully cellular containership,10519382,Ever Libra,Live,"Taiwan, China",48182,2012,"Neo-Panamax, 8'-12'TEU",104472,Single,BKIC,99995,1985,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,319.00,46.00,45.80,24.60,14.2,10.40,—,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Keelung,8452,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595486,416475000,58558,78526,9K98ME7
fully cellular containership,10519383,Ever Lambent,Live,U.K.,48236,2012,"Neo-Panamax, 8'-12'TEU",104409,Single,2FRE8,99995,1980,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,319.00,45.79,45.79,24.60,14.5,10.10,—,B&W Diesel A/S,Evergreen Marine (UK) Limited,United Kingdom,—,8452,Evergreen Group,"Taiwan, China",Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595436,235093569,58558,78526,9K98ME7
fully cellular containership,10519461,Ever Lasting,Live,U.K.,48236,2012,"Neo-Panamax, 8'-12'TEU",104399,Single,2FRK7,99995,1982,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.8,319.00,45.79,45.79,24.60,14.19,10.41,—,B&W Diesel A/S,Evergreen Marine (UK) Limited,United Kingdom,London,8452,Evergreen Group,"Taiwan, China",Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine (UK) Limited,United Kingdom,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595450,235093618,58558,78526,9K98ME7
fully cellular containership,10519462,Ever Laden,Live,Panama,48182,2012,"Neo-Panamax, 8'-12'TEU",103668,Single,3FXM3,99995,1981,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,319.00,45.79,45.79,20.99,14.23,10.37,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Yamasa Sangyo Company Limited,Japan,Panama,8452,KaeRuu Company Limited,Japan,Yamasa Sangyo Company Limited,Japan,Yamasa New Pulsar V2 S.A.,Panama,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595448,373721000,56070,75191,9K98ME7
fully cellular containership,10519463,Ever Leader,Live,Singapore,48182,2013,"Neo-Panamax, 8'-12'TEU",103668,Single,9V9289,99995,1987,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,317.00,—,45.80,25.00,13.5,11.50,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Singapore,8000,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine (Singapore) Private Limited,Republic of Singapore,Evergreen Marine (Singapore) Private Limited,Republic of Singapore,—,—,—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595503,566794000,56070,75191,9K98ME7
fully cellular containership,10519464,Ever Legacy,Live,Singapore,48182,2013,"Neo-Panamax, 8'-12'TEU",103668,Single,9V9290,99995,1988,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,317.00,—,45.80,25.00,13.5,11.50,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Singapore,8000,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine (Singapore) Private Limited,Republic of Singapore,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Yang Ming Marine Transport Corporation,"Taiwan, China",—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595515,566853000,56070,75191,9K98ME7
fully cellular containership,10519465,Ever Laurel,Live,Singapore,48182,2012,"Neo-Panamax, 8'-12'TEU",103668,Single,9V9287,99995,1984,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,317.00,46.00,45.80,25.00,13.5,11.50,—,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Singapore,8000,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine (Singapore) Private Limited,Republic of Singapore,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595474,566673000,56070,75191,9K98ME7
fully cellular containership,10519466,Ever Lawful,Live,Singapore,48182,2012,"Neo-Panamax, 8'-12'TEU",103668,Single,9V9288,99995,1986,Samsung Shipbuilding & Heavy Industries Company Limited,Goeje Is.,334.98,317.00,—,45.80,25.00,13.5,11.50,—,B&W Diesel A/S,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Singapore,8200,Evergreen Group,"Taiwan, China",Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Evergreen Marine (Singapore) Private Limited,Republic of Singapore,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",—,—,—,—,Evergreen Marine Corporation (Taiwan) Limited (EVERGREEN LINE),"Taiwan, China",Unknown,Unknown,Unknown Scrubber Manufacturer,—,9595498,566732000,56070,75191,9K98ME7
fully cellular containership,10519470,Kota Nipah,Live,Singapore,9114,2011,"Feeder, 1'-2'TEU",25944,Single,9V9332,20902,CS1800-16,Dalian Shipbuilding Industry (Group) Company Limited,Dalian,179.7,167.00,—,27.60,15.90,9.0,6.90,—,B&W Diesel A/S,Pacific International Lines (Private) Limited,Republic of Singapore,Singapore,1810,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,9593696,566118000,15820,21215,7S50MC-C
fully cellular containership,105213,Pegasus Bay,Dead,Isle of Man,21263,1978,"Feedermax, 2'-3'TEU",47209,Single,—,52055,1401,Seebeckwerft AG,Bremerhaven,258.0,248.22,32.26,32.26,20.65,13.03,7.62,MAN Energy Solutions SE,MAN Energy Solutions SE,Chinese Breakers,—,Douglas,2870,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7510896,—,11931,16000,K8SZ90/160A
fully cellular containership,105217,Nedlloyd Hoorn,Dead,Bahamas,21637,1979,"Feedermax, 2'-3'TEU",48437,Single,—,52007,905,Verolme Botlek B.V.,Rotterdam,258.0,247.40,32.31,32.31,24.16,13.03,11.13,Schelde Marine Services,Sulzer Turbomachinery Services,Chinese Breakers,—,Nassau,2995,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7428392,—,18939,25398,8RND90M
fully cellular containership,10524774,Wan Hai 103,Live,"Taiwan, China",3867,2012,"Feeder, 1'-2'TEU",11500,Single,BIBG,9834,998,CSBC Corporation Taiwan,Keelung,144.1,136.10,22.50,22.50,11.20,7.3,3.90,—,B&W Diesel A/S,Wan Hai Lines Limited,"Taiwan, China",Keelung,1000,Wan Hai Lines Limited,"Taiwan, China",Wan Hai Lines Limited,"Taiwan, China",Wan Hai Lines Limited,"Taiwan, China",Wan Hai Lines Limited,"Taiwan, China",—,—,—,—,Wan Hai Lines Limited,"Taiwan, China",—,—,—,—,9596349,416016000,12560,16843,6S50MC-C
fully cellular containership,10524775,APL Vancouver,Live,Singapore,64695,2013,"Neo-Panamax, 8'-12'TEU",117207,Single,9V9915,109699,4240,Hanwha Ocean Company Limited,Okpo,328.2,311.90,—,45.20,27.10,13.0,14.10,Doosan Engine Company Limited,B&W Diesel A/S,Seaspan Corporation,"Hong Kong, S.A.R., China",Singapore,9200,Atlas Corporation,United Kingdom,Seaspan Corporation,"Hong Kong, S.A.R., China",Seaspan Holdco XVII Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,American President Lines LLC (APL LLC),United States of America,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9597472,566797000,51070,68486,10S90ME-CMK9.2 TIER 2
fully cellular containership,10524776,APL New York,Live,Singapore,64695,2013,"Neo-Panamax, 8'-12'TEU",117207,Single,9V9916,109699,4241,Hanwha Ocean Company Limited,Okpo,328.2,311.90,45.20,45.20,27.10,13.0,14.10,Doosan Engine Company Limited,B&W Diesel A/S,Seaspan Corporation,"Hong Kong, S.A.R., China",Singapore,9200,Atlas Corporation,United Kingdom,Seaspan Corporation,"Hong Kong, S.A.R., China",Seaspan Holdco XIV Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,American President Lines LLC (APL LLC),United States of America,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9597484,566879000,51070,68486,10S90ME-CMK9.2 TIER 2
fully cellular containership,10524860,APL Boston,Live,Singapore,64695,2013,"Neo-Panamax, 8'-12'TEU",117252,Single,9V9917,109699,4242,Hanwha Ocean Company Limited,Okpo,328.2,311.90,—,45.20,27.10,13.0,14.10,—,B&W Diesel A/S,CMA CGM Asia Pacific Limited,Republic of Singapore,Singapore,9200,CMA CGM SA (The French Line),France,CMA CGM Asia Pacific Limited,Republic of Singapore,CMA CGM Asia Pacific Liner Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,American President Lines LLC (APL LLC),United States of America,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9597496,566950000,51070,68486,10S90ME-CMK9.2 TIER 2
