LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
vehicle carrier,13760495,Odin Highway,Live,Liberia,21445,2024,50'+ gt,19222,Single,5LNE5,69470,21110059,Guangzhou Shipyard International Company Limited,China,199.99,195.60,—,38.00,15.00,10.00,5.00,—,B&W Diesel A/S,Financial Partners Group Company Limited (FPG),Japan,Monrovia,—,Financial Partners Group Company Limited (FPG),Japan,Financial Partners Group Company Limited (FPG),Japan,Solt Holding Liberia 35 SA,Liberia,Lauterjung Shipmanagement GmbH & Company KG,Germany,Kawasaki Kisen Kaisha Limited (Kawasaki Kisen KK) ('K' Line),Japan,—,—,Lauterjung Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9948152,636023331,—,—,6S60ME-C10-GI
vehicle carrier,13788621,Way Forward,Live,Sweden,20333,2024,50'+ gt,18565,Single,SBOW,62432,H538,Yantai Raffles Shipyard Private Limited,Singapore,199.50,195.40,37.00,37.00,13.40,9.50,3.90,—,Unknown Engine Designer,Walleniusrederierna AB (Wallenius Lines AB),Sweden,—,—,Rederi AB Soya,Sweden,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Wallenius Marine AB,Sweden,Volkswagen Group Logistics GmbH & Company OHG,Germany,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9945617,265055000,—,—,UNKNOWN
vehicle carrier,13811055,Emden,Live,Liberia,21800,2023,50'+ gt,19243,Single,5LKH7,69470,21110035,CSSC Offshore & Marine Engineering Group Company Limited,Unknown,199.90,195.60,38.00,38.00,15.00,10.00,5.00,—,B&W Diesel A/S,Financial Partners Group Company Limited (FPG),Japan,Monrovia,—,Financial Partners Group Company Limited (FPG),Japan,Financial Partners Group Company Limited (FPG),Japan,Solt Holding Liberia 34 SA,Bermuda,Lauterjung Shipmanagement GmbH & Company KG,Germany,Volkswagen Group Logistics GmbH & Company OHG,Germany,—,—,Lauterjung Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9941788,636022757,—,—,6S60ME-C10-GI
vehicle carrier,13811056,Wolfsburg,Live,Liberia,21800,2023,50'+ gt,18700,Single,5LKH8,69470,21110036,CSSC Offshore & Marine Engineering Group Company Limited,,199.90,195.60,38.00,38.00,15.00,8.60,6.40,—,B&W Diesel A/S,Financial Partners Group Company Limited (FPG),Japan,Monrovia,—,Financial Partners Group Company Limited (FPG),Japan,Financial Partners Group Company Limited (FPG),Japan,Solt Holding Liberia 33 SA,Liberia,Lauterjung Shipmanagement GmbH & Company KG,Germany,Volkswagen Group Logistics GmbH & Company OHG,Germany,—,—,Lauterjung Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9941790,636022758,—,—,6S60ME-C10-GI
vehicle carrier,13820575,Glovis Success,Live,Liberia,21595,2024,50'+ gt,19322,Single,5LTR7,68534,21110062,CSSC Offshore & Marine Engineering Group Company Limited,,199.90,193.90,38.00,38.00,15.00,10.02,4.98,—,Unknown Engine Designer,H-Line Shipping Company Limited,Republic of Korea,Monrovia,—,Hahn & Company,Republic of Korea,H-Line Shipping Company Limited,Republic of Korea,Orion 4 SA,Liberia,H-Line Shipping Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,—,—,H-Line Shipping Company Limited,Republic of Korea,—,—,—,—,9964285,636024658,—,—,UNKNOWN
vehicle carrier,13820576,Glovis Selene,Live,Liberia,21595,2024,50'+ gt,19322,Single,5LSQ7,68534,21110061,Guangzhou Shipyard International Company Limited,,199.90,193.90,—,38.00,15.00,10.02,4.98,—,Unknown Engine Designer,H-Line Shipping Company Limited,Republic of Korea,Monrovia,—,Hahn & Company,Republic of Korea,H-Line Shipping Company Limited,Republic of Korea,Orion 3 SA,Liberia,H-Line Shipping Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,—,—,H-Line Shipping Company Limited,Republic of Korea,—,—,—,—,9964170,636024447,—,—,UNKNOWN
vehicle carrier,13834793,Lake Tazawa,Live,Liberia,21489,2024,50'+ gt,19800,Single,5LJZ9,71631,W0303,China Merchants Jinling Shipyard (Weihai) Company Limited,,199.90,196.00,38.00,38.00,37.00,15.50,21.50,—,Wartsila Corporation,Eastern Pacific Shipping Private Limited,Republic of Singapore,Monrovia,—,Quantum Pacific Group,Monaco,Eastern Pacific Shipping Private Limited,Republic of Singapore,Nycar Marine Limited,Liberia,Eastern Pacific Shipping (UK) Limited,United Kingdom,EUKOR Car Carriers Incorporated,Republic of Korea,—,—,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,9953810,636022691,—,—,7X62DF
vehicle carrier,13851170,Ferry Yuki,Live,Japan,—,1989,-30'gt,250,Single,JM5676,188,—,—,,47.00,—,10.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8823173,431601035,2000,2681,12P152S
vehicle carrier,13857058,SAIC Anji Splendor,Live,Liberia,23021,2024,50'+ gt,18163,Single,5LOC6,74871,H2660,Jiangnan Shipyard (Group) Company Limited,Shanghai,199.90,195.60,38.00,38.00,22.00,9.20,5.32,—,Unknown Engine Designer,SAIC Anji Logistics Company Limited,People's Republic of China,Monrovia,—,SAIC Motor Corporation Limited (SAIC),People's Republic of China,SAIC Anji Logistics Company Limited,People's Republic of China,Anji Logistics (Hong Kong) Holding Company Limited,"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,9973365,636023521,—,—,7UEC60LSE
vehicle carrier,13857059,Saic Anji Sincerity,Live,Liberia,23021,2024,50'+ gt,18600,Single,5LOC5,74871,H2659,Jiangnan Shipyard (Group) Company Limited,Shanghai,199.90,195.60,38.00,38.00,22.00,9.20,5.32,—,Unknown Engine Designer,SAIC Anji Logistics Company Limited,People's Republic of China,Monrovia,—,SAIC Motor Corporation Limited (SAIC),People's Republic of China,SAIC Anji Logistics Company Limited,People's Republic of China,Anji Logistics (Hong Kong) Holding Company Limited,"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,9973377,636023520,—,—,7UEC60LSE
vehicle carrier,13857188,Hoegh Borealis,Live,Norway (Int. Register),35724,2024,50'+ gt,25587,Single,LAUI8,84074,CMHI-269-2,China Merchants Heavy Industry (Jiangsu) Company Limited,,199.99,196.00,—,37.60,41.00,10.80,30.20,—,Unknown Engine Designer,Hoegh Autoliners Management AS,Norway,Oslo,—,Leif Hoegh & Company As,Norway,Hoegh Autoliners Management AS,Norway,Hoegh Autoliners Shipping II AS,Norway,Hoegh Technical Management Incorporated,Philippines,—,—,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9962689,259038250,—,—,UNKNOWN
vehicle carrier,13858831,Sweet Pea Leader,Live,Liberia,23294,2023,50'+ gt,18534,Single,5LMQ8,77644,F070,Tadotsu Shipbuilding Company Limited - NOW IMABARI TADOTSU SHIPBUILDING COMPANY LIMITED - which see,Tadotsu,199.98,192.00,—,38.00,23.00,9.72,13.28,—,B&W Diesel A/S,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Monrovia,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Fudai Maritima SA,Panama,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,9960215,636023225,—,—,8S50ME-C9-GI
vehicle carrier,13858832,Daisy Leader,Live,Japan,23274,2024,30'-50'gt,18605,Single,7KPL,49412,F071,Tadotsu Shipbuilding Company Limited - NOW IMABARI TADOTSU SHIPBUILDING COMPANY LIMITED - which see,Tadotsu,199.98,—,—,38.00,23.00,9.72,13.28,—,B&W Diesel A/S,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,9960227,431193000,—,—,8S50ME-C9-GI
vehicle carrier,13858856,Hoegh Australis,Live,Norway (Int. Register),35724,2024,50'+ gt,25552,Single,LAUJ8,84135,CMHI-269-3,China Merchants Heavy Industry (Jiangsu) Company Limited,,199.99,196.00,—,37.60,15.00,10.80,4.20,—,Unknown Engine Designer,Bocomm Aviation Leasing Ireland Company Limited,Republic of Ireland,Oslo,—,Bank of Communications Company Limited,People's Republic of China,Bocomm Aviation Leasing Ireland Company Limited,Republic of Ireland,Xiang I7 International Ship Lease Company Limited,Republic of Ireland,Hoegh Technical Management Incorporated,Philippines,Hoegh Autoliners Management AS,Norway,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9962691,257916000,—,—,UNKNOWN
vehicle carrier,13858862,Hoegh Sunlight,Live,Norway (Int. Register),35724,2024,50'+ gt,25200,Single,LAUK8,84135,CMHI-269-4,China Merchants Heavy Industry (Jiangsu) Company Limited,Unknown,199.99,196.00,—,37.60,41.00,10.80,30.20,—,Unknown Engine Designer,Bocomm Aviation Leasing Ireland Company Limited,Republic of Ireland,Oslo,—,Bank of Communications Company Limited,People's Republic of China,Bocomm Aviation Leasing Ireland Company Limited,Republic of Ireland,Xiang I8 International Ship Lease Company Limited,Republic of Ireland,Hoegh Technical Management Incorporated,Philippines,Hoegh Autoliners AS,Norway,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9962706,257965000,—,—,UNKNOWN
vehicle carrier,13858869,Hoegh Aurora,Live,Norway (Int. Register),35724,2024,50'+ gt,25563,Single,LAUH8,84074,CMHI-269-1,China Merchants Heavy Industry (Jiangsu) Company Limited,,199.99,196.00,—,37.60,15.00,10.80,4.20,—,Unknown Engine Designer,Hoegh Autoliners Management AS,Norway,Oslo,—,Leif Hoegh & Company As,Norway,Hoegh Autoliners Management AS,Norway,Hoegh Autoliners Shipping II AS,Norway,Hoegh Technical Management Incorporated,Philippines,Hoegh Autolines AS,Norway,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9962677,257763000,—,—,UNKNOWN
vehicle carrier,13859064,Glovis Sunshine,Live,Liberia,21595,2024,50'+ gt,19322,Single,5LRN7,68534,21110056,CSSC Offshore & Marine Engineering Group Company Limited,Nansha,199.90,193.90,—,38.00,15.00,10.02,4.98,—,Unknown Engine Designer,H-Line Shipping Company Limited,Republic of Korea,Monrovia,—,Hahn & Company,Republic of Korea,H-Line Shipping Company Limited,Republic of Korea,Orion 2 SA,Liberia,H-Line Shipping Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,—,—,H-Line Shipping Company Limited,Republic of Korea,—,—,—,—,9955662,636024216,—,—,UNKNOWN
vehicle carrier,13859065,Glovis Solar,Live,Liberia,21595,2024,50'+ gt,19322,Single,5LQK8,68534,21110055,CSSC Offshore & Marine Engineering Group Company Limited,Nansha,199.90,193.90,38.00,38.00,15.00,10.02,4.98,—,Unknown Engine Designer,H-Line Shipping Company Limited,Republic of Korea,Monrovia,—,Hahn & Company,Republic of Korea,H-Line Shipping Company Limited,Republic of Korea,Orion 1 SA,Liberia,H-Line Shipping Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,—,—,H-Line Shipping Company Limited,Republic of Korea,—,—,—,—,9955650,636023991,—,—,6S60ME-C8
vehicle carrier,13882542,Saic Anji Harmony,Live,Liberia,21838,2024,50'+ gt,19800,Single,5LLL4,69250,H553,Yantai Raffles Shipyard Private Limited,Singapore,199.90,195.60,—,38.00,37.00,10.00,27.00,—,—,Mizuho Sangyo Company Limited,Japan,—,—,Mizuho Sangyo Company Limited,Japan,Mizuho Sangyo Company Limited,Japan,Fair Wind Navigation S.A.,Panama,Zodiac Maritime Limited,United Kingdom,SAIC Anji Logistics Company Limited,People's Republic of China,—,—,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,9955064,636022998,—,—,—
vehicle carrier,13882544,Saic Anji Eternity,Live,Liberia,21838,2024,50'+ gt,19800,Single,5LLL2,69250,H552,Yantai Raffles Shipyard Private Limited,Singapore,199.90,195.60,—,38.00,37.00,10.00,27.00,—,—,Biko Kisen Company Limited,Japan,—,—,Biko Kisen Company Limited,Japan,Biko Kisen Company Limited,Japan,Picer Marine S.A.,Panama,Zodiac Maritime Limited,United Kingdom,—,—,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9955040,636022996,—,—,—
vehicle carrier,13882546,BYD Explorer No. 1,Live,Liberia,21409,2023,50'+ gt,19177,Single,5LLK9,69407,H551,Yantai Raffles Shipyard Private Limited,Singapore,199.99,195.58,—,38.00,15.00,10.00,5.00,MAN Energy Solutions SE,Unknown Engine Designer,Taihei Kaiun Company Limited,Japan,Monrovia,—,Taihei Kaiun Company Limited,Japan,Taihei Kaiun Company Limited,Japan,Taihei Kaiun Company Limited (90%) & Friend Shine Shipping S.A. (10%),Panama,Zodiac Maritime Limited,United Kingdom,—,—,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9955181,636022995,—,—,UNKNOWN
vehicle carrier,13891507,Blue Heritage,Live,Liberia,34500,2025,50'+ gt,10900,Single,5LQC6,69250,H557,Yantai CIMC Raffles Offshore Limited,,199.90,195.60,38.00,38.00,36.58,14.80,21.78,—,B&W Diesel A/S,United European Car Carriers Unipessoal Limitada,Madeira,Monrovia,—,United European Car Carriers AS,Norway,United European Car Carriers Unipessoal Limitada,Madeira,Sitno Shipping Incorporated,Liberia,Zodiac Maritime Limited,United Kingdom,Zodiac Maritime Limited,United Kingdom,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9968619,636023928,—,—,6S60ME-C10-GI
vehicle carrier,13891522,Blue Aspire,Live,Liberia,34500,2024,50'+ gt,10900,Single,5LQC5,69250,H556,Yantai CIMC Raffles Offshore Limited,,199.90,195.60,38.00,38.00,36.58,14.80,21.78,—,B&W Diesel A/S,Mizuho Sangyo Company Limited,Japan,Monrovia,—,Mizuho Sangyo Company Limited,Japan,Mizuho Sangyo Company Limited,Japan,Fair Wind Navigation S.A.,Panama,Zodiac Maritime Limited,United Kingdom,United European Car Carriers AS,Norway,—,—,Zodiac Maritime Limited,United Kingdom,—,—,—,—,9968607,636023927,—,—,6S60ME-C10-GI
vehicle carrier,13896428,Huang He Kou,Live,Liberia,21164,2024,50'+ gt,18700,Single,5LLD2,68252,22110005,Guangzhou Shipyard International Company Limited,Guangzhou,199.90,195.60,—,38.00,15.00,8.60,4.82,—,Unknown Engine Designer,SPDB Financial Leasing Company Limited (Puyin Financial Leasing Company Limited),People's Republic of China,Monrovia,—,Shanghai Pudong Development Bank,People's Republic of China,SPDB Financial Leasing Company Limited (Puyin Financial Leasing Company Limited),People's Republic of China,SPDBFL No Two Hundred & Three (Tianjin) Ship Leasing Company Limited,People's Republic of China,Seacon Ships Management Private Limited,Republic of Singapore,Guangzhou Yuanhai Automobile Shipping Company Limited,People's Republic of China,—,—,Seacon Ships Management Private Limited,Republic of Singapore,—,—,—,—,9985368,636022932,—,—,6S60ME-C8
vehicle carrier,13896429,Peony Leader,Live,Liberia,21164,2024,50'+ gt,18700,Single,5LLD5,68252,22110006,Guangzhou Shipyard International Company Limited,Guangzhou,199.90,195.60,—,38.00,15.00,8.60,4.82,—,Unknown Engine Designer,CITIC Financial Leasing Company Limited,People's Republic of China,Monrovia,—,China CITIC Bank,People's Republic of China,CITIC Financial Leasing Company Limited,People's Republic of China,Xin Yin Chuang Yuan 5 (Tianjin) Shipping Leasing Company Limited,People's Republic of China,Seacon Ships Management Private Limited,Republic of Singapore,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,Seacon Ships Management Private Limited,Republic of Singapore,—,—,—,—,9985370,636022935,—,—,6S60ME-C8
vehicle carrier,13896430,Gan Jiang Kou,Live,Liberia,21164,2024,50'+ gt,18700,Single,5LLD3,68252,22110007,Guangzhou Shipyard International Company Limited,Guangzhou,199.90,195.60,—,38.00,15.00,8.60,4.82,—,Unknown Engine Designer,SPDB Financial Leasing Company Limited (Puyin Financial Leasing Company Limited),People's Republic of China,Monrovia,—,Shanghai Pudong Development Bank,People's Republic of China,SPDB Financial Leasing Company Limited (Puyin Financial Leasing Company Limited),People's Republic of China,SPDBFL No Two Hundred & Four (Tianjin) Ship Leasing Company Limited,People's Republic of China,HMC Shipmanagement Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,HMC Shipmanagement Company Limited,People's Republic of China,—,—,—,—,9985382,636022933,—,—,6S60ME-C8
vehicle carrier,13896431,Xiang Jiang Kou,Live,Liberia,21164,2024,50'+ gt,18700,Single,5LLD6,68252,22110008,Guangzhou Shipyard International Company Limited,Guangzhou,199.90,195.60,—,38.00,15.00,8.60,4.82,—,Unknown Engine Designer,CITIC Financial Leasing Company Limited,People's Republic of China,Monrovia,—,China CITIC Bank,People's Republic of China,CITIC Financial Leasing Company Limited,People's Republic of China,Xin Yin Chuang Yuan 6 (Tianjin) Shipping Leasing Company Limited,People's Republic of China,Seacon Ships Management Private Limited,Republic of Singapore,Seacon Ships Management Company Limited,"Hong Kong, S.A.R., China",—,—,Seacon Ships Management Private Limited,Republic of Singapore,—,—,—,—,9985394,636022936,—,—,6S60ME-C8
vehicle carrier,13896434,Wen Jing Kou,Live,Liberia,29469,2025,50'+ gt,19800,Single,5LLH2,77410,H1600,Shanghai Waigaoqiao Shipbuilding Company Limited,China,199.90,195.60,—,38.00,15.00,9.20,4.42,—,Unknown Engine Designer,CITIC Financial Leasing Company Limited,People's Republic of China,Monrovia,—,China CITIC Bank,People's Republic of China,CITIC Financial Leasing Company Limited,People's Republic of China,Xin Yin Zhuo Yuan 1 (Tianjin) Shipping Leasing Company Limited,People's Republic of China,HMC Shipmanagement Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,HMC Shipmanagement Company Limited,People's Republic of China,—,—,—,—,9997555,636022968,—,—,UNKNOWN
vehicle carrier,13901918,BYD Changzhou,Live,Liberia,21838,2024,50'+ gt,19800,Single,5LLL5,69250,H555,Yantai Raffles Shipyard Private Limited,Singapore,199.90,195.60,—,38.00,37.00,10.00,27.00,—,Wartsila Corporation,Zodiac Maritime Limited,United Kingdom,Monrovia,—,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Limited,United Kingdom,Wygon Shipping Incorporated,Liberia,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",BYD Company Limited,People's Republic of China,—,—,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",—,—,—,—,9955076,636022999,—,—,7X62DF
vehicle carrier,13905521,CMA CGM Daytona,Live,Malta,21489,2024,50'+ gt,19800,Single,9HA5940,71631,JLZ8220403,China Merchants Jinling Shipyard (Nanjing) Company Limited,China,199.90,—,—,38.00,36.58,15.50,21.08,Winterthur Gas & Diesel Limited (WinGD),Wartsila Corporation,ICBC Financial Leasing Company Limited,People's Republic of China,Valletta,—,Industrial and Commercial Bank of China Limited (ICBC),People's Republic of China,ICBC Financial Leasing Company Limited,People's Republic of China,Haijin No 38 (Tianjin) Leasing Company Limited,People's Republic of China,Eastern Pacific Shipping (UK) Limited,United Kingdom,CMA CGM SA (The French Line),France,—,—,Eastern Pacific Shipping (UK) Limited,United Kingdom,—,—,—,—,9976654,256707000,16695,22388,7X62DF
