LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
passenger (cruise),50037,Prinsendam,Dead,Netherlands Antilles,4937,1973,2'-10'gt,2344,Single,—,8566,—,—,"",—,—,—,—,—,—,—,—,Stork-Werkspoor Diesel B.V.,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7224734,—,3281,4400,8TM410
passenger (cruise),5015,American Star,Dead,Panama,14773,1940,10'-60'gt,14331,Single,—,26353,—,—,U.S.A.,220.00,201.99,28.43,28.43,16.95,9.98,6.97,—,Unknown Engine Designer,Chaophraya,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5014123,—,—,—,UNKNOWN
passenger (cruise),502691,Resolute,Live,Bermuda,72,2002,-2'gt,26,Single,—,163,P332,Gladding-Hearn SB. Duclos Corporation,Somerset(Mass),25.72,23.11,9.45,9.20,3.34,1.60,1.74,—,Unknown Engine Designer,Department of Marine & Ports Services,Bermuda,Hamilton,—,Government of Bermuda,Bermuda,Department of Marine & Ports Services,Bermuda,Department of Marine & Ports Services,Bermuda,Department of Marine & Ports Services,Bermuda,—,—,—,—,—,—,—,—,—,—,9240029,310369000,730,979,12V2000M70
passenger (cruise),50334,Queen Elizabeth 2,Live,Vanuatu,37182,1969,60'-100'gt,15521,Single,YJVW6,70327,736,Upper Clyde Shipbuilders Limited,Glasgow,293.52,270.38,32.00,32.00,17.07,9.95,7.12,MAN Energy Solutions SE,MAN Energy Solutions SE,PCFC Hotels (PCFCH),United Arab Emirates,Port Vila,—,"Dubai Ports, Customs & Free Zone Corporation (PCFC)",United Arab Emirates,PCFC Hotels (PCFCH),United Arab Emirates,QE2 Shipping L.L.C.,United Arab Emirates,PCFC Hotels (PCFCH),United Arab Emirates,—,—,—,—,—,—,—,—,—,—,6725418,576059000,10772,14445,9L58/64
passenger (cruise),505189,Scandinavia,Dead,Sweden,2613,1927,2'-10'gt,—,Single,—,5105,—,Gotaverken Cityvarvet AB,Gothenburg,—,—,—,—,—,—,—,—,Unknown Engine Designer,Petro-Fast,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,UNKNOWN
passenger (cruise),5054635,Vineyard Lady,Live,U.S.A.,52,2007,-2'gt,—,Single,WDI6483,76,KBD-YMI-77-0906,Yank Marine Incorporated,New Jersey,—,—,—,9.54,3.47,—,—,—,—,Bill & Joe's Fishery Incorporated,United States of America,Brooklyn,—,Bill & Joe's Fishery Incorporated,United States of America,Bill & Joe's Fishery Incorporated,United States of America,Bill & Joe's Fishery Incorporated,United States of America,Bill & Joe's Fishery Incorporated,United States of America,—,—,—,—,—,—,—,—,—,—,1195943,367301790,—,—,—
passenger (cruise),50567,Rasa Sayang,Dead,Greece,9931,1956,10'-60'gt,4521,Single,—,18595,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5042120,—,—,—,UNKNOWN
passenger (cruise),50746,Regina Prima,Dead,Panama,6735,1939,10'-60'gt,6921,Single,—,10972,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5283891,—,—,—,UNKNOWN
passenger (cruise),508484,Wildcat,Live,U.S.A.,68,1992,-2'gt,—,Single,WCZ6035,98,1655,Breaux Bay Craft Incorporated,"",49.00,—,10.00,—,—,1.80,—,—,Unknown Engine Designer,Unknown Owners,—,Lafayette,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,367134330,—,—,UNKNOWN
passenger (cruise),51004,Maestro,Dead,Sierra Leone,4429,1966,10'-60'gt,2931,Single,—,11429,D23,Chantiers de l'Atlantique,St. Nazaire,150.00,132.42,21.06,21.06,11.41,6.20,5.21,Chantiers de l'Atlantique,B&W Diesel A/S,Indian Breakers,—,Freetown,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6604834,—,5101,6840,6-62VT2BF-90
passenger (cruise),510356,Alcatraz Ranger,Live,U.S.A.,71,1971,-2'gt,—,Single,WDD3855,99,—,—,"",34.00,—,9.00,—,—,24.80,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,367137150,—,—,UNKNOWN
passenger (cruise),5107,Harmony 1,Dead,Unknown,10834,1969,10'-60'gt,6064,Double Bottom,—,25558,1169,STX Finland OY - SEE NOW AS Arctech Helsinki Shipyard Incorporated,Turku,173.81,157.20,25.75,25.75,13.15,8.22,4.95,Wartsila Finland oy,Semt Pielstick SA,Indian Breakers,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6910544,—,6599,8850,16PC2-2V-400
passenger (cruise),51536,Romantica,Dead,Cyprus,4256,1939,2'-10'gt,4810,Single,—,9511,518,Blohm + Voss GmbH,Hamburg,148.00,—,18.40,—,11.60,6.70,4.90,—,Unknown Engine Designer,Paradise,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5030854,—,2013,2700,UNKNOWN
passenger (cruise),515423,Flying Dutchman,Live,Netherlands,57,1903,-2'gt,—,Single,PIAK,120,—,—,"",39.55,—,—,6.50,—,2.50,—,—,Unknown Engine Designer,Frisian Sailing Company,Netherlands,—,—,Frisian Sailing Company,Netherlands,Frisian Sailing Company,Netherlands,Twillert K.,Netherlands,Frisian Sailing Company,Netherlands,—,—,—,—,—,—,—,—,—,—,8434312,246277000,—,—,3ACA
passenger (cruise),51673,Aniva,Dead,U.S.S.R.,9578,1938,10'-60'gt,7710,Single,—,17870,—,—,West Germany,182.00,—,22.50,—,12.40,7.80,4.60,—,Unknown Engine Designer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6421713,—,—,—,UNKNOWN
passenger (cruise),51710,Rotterdam,Live,Bahamas,17692,1959,10'-60'gt,7801,Single,C6PI4,39674,300,De Rotterdamsche Droogdok Mij. B.V.,Rotterdam,228.18,198.13,28.71,28.66,16.69,9.04,7.65,Schelde Marine Services,Parsons Engineering Company Limited,City of Rotterdam,Netherlands,Nassau,—,City of Rotterdam,Netherlands,City of Rotterdam,Netherlands,City of Rotterdam,Netherlands,City of Rotterdam,Netherlands,—,—,—,—,—,—,—,—,—,—,5301019,309744000,28317,38500,PARSONS TURBINE
passenger (cruise),51735,Tros,Dead,Gabon,11944,1973,10'-60'gt,5936,Single,—,28518,397,STX Finland OY - SEE NOW AS Arctech Helsinki Shipyard Incorporated,Helsinki,205.46,169.72,25.22,25.20,16.20,7.55,8.65,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Indian Breakers,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7304314,—,3356,4500,9ZH40/48
passenger (cruise),51736,Boudicca,Dead,Bahamas,11714,1973,10'-60'gt,5956,Single,—,28551,396,STX Finland OY - SEE NOW AS Arctech Helsinki Shipyard Incorporated,Helsinki,206.96,169.73,25.22,25.19,13.67,7.55,6.12,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Olsen Fred,—,Nassau,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7218395,—,3356,4500,9ZH40/48
passenger (cruise),51737,Odin,Dead,Palau,11854,1972,10'-60'gt,5656,Single,—,28613,395,STX Finland OY - SEE NOW AS Arctech Helsinki Shipyard Incorporated,Helsinki,205.46,169.73,25.22,25.20,13.67,7.55,6.12,Wartsila Finland oy,Sulzer Turbomachinery Services,Olivia Navigation,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7108930,—,3356,4500,9ZH40/48
passenger (cruise),52174,The Big Boat,Dead,St. Vincent & Grenadines,14865,1961,10'-60'gt,16604,Single,—,31793,720,John Brown & Company (Clydebank) Limited,Clyde,231.00,213.37,27.50,27.44,15.20,9.80,5.40,John Brown & Company (Clydebank) Limited,Stork-Werkspoor Diesel B.V.,Indian Breakers,—,Kingstown,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5367623,—,—,—,PAMETRADA TURBINE
passenger (cruise),5227390,Wight Scene,Live,U.K.,134,1992,-2'gt,150,Single,MPQA7,279,22191,F. L. Steelcraft,Borth,26.40,25.98,—,10.00,3.61,2.00,1.61,—,Cummins Incorporated,Solent & Wightline Cruises Limited,United Kingdom,Cowes,—,Solent & Wightline Cruises Limited,United Kingdom,Solent & Wightline Cruises Limited,United Kingdom,Solent & Wightline Cruises Limited,United Kingdom,Solent & Wightline Cruises Limited,United Kingdom,—,—,—,—,—,—,—,—,—,—,9056997,235031588,514,700,NTA-855-M
passenger (cruise),52301,Safina-E-Arab,Dead,Pakistan,—,1961,2'-10'gt,2932,Single,—,6857,—,—,Spain,140.00,—,18.40,—,11.00,7.00,4.00,—,Unknown Engine Designer,Pan I.,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5304877,—,4847,6500,UNKNOWN
passenger (cruise),52321,Saga Rose,Dead,Bahamas,9110,1965,10'-60'gt,6353,Single,—,24528,1366,—,Le Havre,188.90,168.06,24.49,24.47,16.90,8.26,8.64,—,Sulzer Turbomachinery Services,Chinese Breakers,—,Nassau,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6416043,—,8948,12000,9RD68
passenger (cruise),523740,Mary C.,Live,U.S.A.,62,1981,-2'gt,—,Single,WDD8141,91,0246,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,Morgan City,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,367195650,—,—,UNKNOWN
passenger (cruise),525649,Athena,Live,Malta,374,2007,-2'gt,289,Single,9HUA8,1206,507,Brodogradiliste Brodosplit Shipbuilding,Split,58.80,52.20,10.68,10.68,3.00,3.00,0.00,Cummins Incorporated,Cummins Incorporated,Grand Circle Corporation,United States of America,Valletta,—,Grand Circle Corporation,United States of America,Grand Circle Corporation,United States of America,GCCL (Malta) Fleet 1 Limited,Malta,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,9398008,256424000,821,1115,KTA-38
passenger (cruise),525660,Artemis,Live,Malta,374,2007,-2'gt,289,Single,9HUL8,1206,508,Brodogradiliste Brodosplit Shipbuilding,Split,59.60,52.60,10.68,10.68,4.50,4.50,0.00,Cummins Limited,Cummins Incorporated,Grand Circle Corporation,United States of America,Valletta,—,Grand Circle Corporation,United States of America,Grand Circle Corporation,United States of America,GCCL (Malta) Fleet 1 Limited,Malta,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,9398010,256436000,821,1115,KTA-38
passenger (cruise),525661,Arethusa,Live,Malta,374,2008,-2'gt,289,Single,9HJR9,1206,509,Brodogradiliste Brodosplit Shipbuilding,Split,58.80,52.20,10.68,10.68,3.00,3.00,0.00,Cummins Incorporated,Cummins Incorporated,Grand Circle Corporation,United States of America,Valletta,—,Grand Circle Corporation,United States of America,Grand Circle Corporation,United States of America,GCCL (Malta) Fleet 1 Limited,Malta,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,Grand Circle Dubrovnik Doo,Republic of Croatia,—,—,—,—,9398022,249069000,821,1115,KTA-38
passenger (cruise),52643,Samsun,Dead,Turkiye,3558,1951,2'-10'gt,2875,Single,—,6543,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5309047,—,—,—,UNKNOWN
passenger (cruise),526832,Papa's Toy Too,Live,U.S.A.,20,1997,-2'gt,—,Single,—,25,Serf6474k798,Sea Ray Boats Inc,Florida,40.70,—,13.70,—,7.00,—,—,—,Unknown Engine Designer,William R. Schmidt,United States of America,Newport Beach,—,William R. Schmidt,United States of America,William R. Schmidt,United States of America,William R. Schmidt,United States of America,William R. Schmidt,United States of America,—,—,—,—,—,—,—,—,—,—,—,—,—,—,UNKNOWN
passenger (cruise),531724,Viking Danube,Live,Germany,—,1999,Unknown size,—,Single,DC5077,,—,—,"",110.00,—,11.00,—,—,1.60,—,—,Unknown Engine Designer,Viking River Cruises UK Limited,United Kingdom,—,—,Viking Holding Limited,Bermuda,Viking River Cruises UK Limited,United Kingdom,Viking River Cruises Bermuda Limited,Bermuda,Viking River Cruises UK Limited,United Kingdom,—,—,—,—,—,—,—,—,—,—,8643391,211162260,2000,2681,6MU453C
passenger (cruise),535950,River Countess,Live,Switzerland,—,2003,-2'gt,—,Single,HE7164,403,—,—,"",110.00,—,11.00,—,—,1.50,—,—,Unknown Engine Designer,Schiffshaltergesellschaft Albia 1 GmbH,Switzerland,—,—,Schiffshaltergesellschaft Albia 1 GmbH,Switzerland,Schiffshaltergesellschaft Albia 1 GmbH,Switzerland,Schiffshaltergesellschaft Albia 1 GmbH,Switzerland,Schiffshaltergesellschaft Albia 1 GmbH,Switzerland,—,—,—,—,—,—,—,—,—,—,—,269057164,78,105,4BT3.9
passenger (cruise),5366,Baltika,Dead,U.S.S.R.,3452,1940,2'-10'gt,2463,Single,—,7494,1939,Nederlandse Scheepsbouw Mij. B.V.,Netherlands,135.00,—,18.40,—,9.70,6.30,3.40,—,Unknown Engine Designer,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5035294,—,—,—,UNKNOWN
passenger (cruise),538999,Genesis,Live,U.S.A.,68,1997,-2'gt,30,Single,WCX8407,98,1706,—,Loreauville,—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,New Orleans,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,367132770,—,—,UNKNOWN
passenger (cruise),539526,Catalina II,Live,Colombia,—,2006,-2'gt,—,Single,—,1,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,2970998,—,—,—,UNKNOWN
passenger (cruise),539540,Costamotor II,Live,Colombia,—,2006,-2'gt,—,Single,—,13,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,2974073,—,—,—,UNKNOWN
passenger (cruise),539542,Guajiro,Live,Colombia,—,2006,-2'gt,—,Single,—,97,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,2523678,—,—,—,UNKNOWN
passenger (cruise),539557,Nina Haidyth,Live,Colombia,—,2006,-2'gt,—,Single,—,3,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,1610319,—,—,—,UNKNOWN
passenger (cruise),541554,Swiss Emerald,Live,Switzerland,—,2006,Unknown size,1799,Single,HE7212,5370,—,—,"",110.00,—,11.00,—,—,1.60,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,269057212,2000,2681,12V32
passenger (cruise),541825,River Concerto,Live,Switzerland,—,2006,Unknown size,—,Single,HE7126,,—,—,"",110.00,—,12.00,—,—,1.50,—,—,Unknown Engine Designer,Grand Circle Corporation,United States of America,—,—,Grand Circle Corporation,United States of America,Grand Circle Corporation,United States of America,GCCL (Malta) Fleet 1 Limited,Malta,Grand Circle Corporation,United States of America,—,—,—,—,—,—,—,—,—,—,—,269057126,2000,2681,12V32
passenger (cruise),54352,Athirah,Dead,Indonesia,6066,1962,2'-10'gt,2911,Single,—,9702,—,—,Serbia,150.00,135.01,19.00,19.00,10.01,5.62,4.39,B&W Diesel A/S,B&W Diesel A/S,Bumi N.,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,5299589,—,3020,4050,B&W DIESEL
passenger (cruise),5441984,J.L. Cecil Smith,Live,Bermuda,124,2007,-2'gt,30,Single,ZFU6202,317,86220,Derecktor Shipyards,Bridgeport,37.80,35.80,10.00,9.30,2.81,1.40,1.41,MTU Friedrichshafen GmbH,MTU Friedrichshafen GmbH,Department of Marine & Ports Services,Bermuda,Hamilton,—,Government of Bermuda,Bermuda,Department of Marine & Ports Services,Bermuda,Department of Marine & Ports Services,Bermuda,Department of Marine & Ports Services,Bermuda,—,—,—,—,—,—,—,—,—,—,9422093,310996202,788,1071,12V2000M70
passenger (cruise),5447805,Mystic Wind,Live,U.S.A.,40,1951,-2'gt,—,Single,—,50,NLJHHEL75LAN,—,"",—,—,—,—,—,—,—,—,—,Mystic Wind Sailing LLC,United States of America,Seattle,—,Mystic Wind Sailing LLC,United States of America,Mystic Wind Sailing LLC,United States of America,Mystic Wind Sailing LLC,United States of America,Mystic Wind Sailing LLC,United States of America,—,—,—,—,—,—,—,—,—,—,1739969,—,—,—,—
passenger (cruise),5448031,Swingin On A Star,Live,U.S.A.,36,2006,-2'gt,—,Single,—,45,XGF50003L506,St Francis Marine,U.S.A.,50.00,—,26.30,—,10.50,—,—,—,—,William Randolph Abernethy II,United States of America,Las Vegas,—,William Randolph Abernethy II,United States of America,William Randolph Abernethy II,United States of America,William Randolph Abernethy II,United States of America,William Randolph Abernethy II,United States of America,—,—,—,—,—,—,—,—,—,—,1739995,—,—,—,—
passenger (cruise),54514,Shin Sakura Maru,Dead,Japan,7031,1972,10'-60'gt,4222,Single,—,19811,1033,Mitsubishi Heavy Industries Limited Shipbuilding,Kobe,175.00,160.00,24.59,24.59,14.80,7.93,6.87,Mitsubishi Heavy Industries Limited,Mitsubishi Heavy Industries Limited,MOL T.M.,—,Osaka,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,7129087,—,16107,21600,MITSUBISHI DIESEL
passenger (cruise),54737,Assedo,Dead,Ukraine,7859,1968,10'-60'gt,5696,Single,—,21275,128,Wadan Yards MTW GmbH,Wismar,175.00,—,25.00,—,13.50,8.10,5.40,Zaklady Przemyslu Metalowego H. Cegielski S.A.,Sulzer Turbomachinery Services,Indian Breakers,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,6707753,—,7830,10500,7RND76
passenger (cruise),547882,Brabant,Live,Germany,—,2006,Unknown size,—,Single,DG4264,,—,—,"",110.00,—,11.00,—,—,1.30,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,211171530,—,—,UNKNOWN
passenger (cruise),5499482,Nayla,Live,United Arab Emirates,—,1976,-2'gt,10,Single,—,33,—,—,"",—,—,—,—,—,—,—,—,Unknown Engine Designer,Akron Trade & Transport FZE,United Arab Emirates,—,—,Akron Trade & Transport FZE,United Arab Emirates,Akron Trade & Transport FZE,United Arab Emirates,Akron Trade & Transport FZE,United Arab Emirates,Akron Trade & Transport FZE,United Arab Emirates,—,—,—,—,—,—,—,—,—,—,—,—,—,—,UNKNOWN
passenger (cruise),5499747,Azura,Live,Bermuda,85194,2010,100'-150'gt,8044,Single,ZCEE2,115055,6166,Fincantieri-Cantieri Navali Italiani S.p.A. Monfalcone,Monfalcone,289.61,242.28,36.00,36.00,20.55,8.38,12.17,Fincantieri-Cantieri Navali Italiani S.p.A.,Wartsila Corporation,Carnival plc,United Kingdom,Hamilton,—,Carnival Corporation,United States of America,Carnival plc,United Kingdom,Carnival plc,United Kingdom,Carnival plc,United Kingdom,—,—,—,—,Carnival plc,United Kingdom,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9424883,310610000,12600,17131,12V46
passenger (cruise),55155,Thor Heyerdahl,Live,Germany,117,1931,-2'gt,315,Single,DKQH,229,—,E.J. Smit & Zoons Scheepswerven B.V.,Hoogezand,—,—,6.50,—,2.80,2.20,0.60,—,Unknown Engine Designer,Thor Heyerdahl,Germany,—,—,Thor Heyerdahl,Germany,Thor Heyerdahl,Germany,Thor Heyerdahl,Germany,Thor Heyerdahl,Germany,—,—,—,—,—,—,—,—,—,—,5221491,211232340,160,215,3ACA
