Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Eternal Ace,vehicle carrier,Tamano,Mitsui Engineering & Shipbuilding Company Limited (Tamano),213577,Dead,Panama,17212,50'+ gt,18701,Single,-,55380,1356,199.00,190.00,32.26,32.26,9.72,2.45,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,8710895,-,12.17,1988,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11694,13510,7S60MC,-,-,-,-,-,-,2002-02-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Chinese Breakers,-,-,-
Silver Soul,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,213672,Dead,Panama,12734,30'-50'gt,12727,Single,-,42447,612,183.90,174.00,30.60,30.60,8.22,22.01,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,8718706,-,30.23,1988,-,-,-,-,HD Hyundai Heavy Industries Company Limited,10738,14400,8L60MC,-,-,-,-,-,-,2016-01-01T00:00:00,-,-,-,-,-,-,-,BDCGP,-,-,19 Apr 2018 07:30:02 GMT,15 Apr 2018 01:00:00 GMT,Bangladesh Breakers,-,"22° 30' 23"" N","91° 36' 40"" E"
Solar Wing,vehicle carrier,Mizushima,Sanoyas Hishino Meisho Corporation,213723,Dead,Liberia,12517,30'-50'gt,13224,Single,-,41723,1088,187.03,177.00,32.20,32.20,8.22,19.58,Sulzer Turbomachinery Services,Monrovia,-,-,-,-,-,-,-,-,-,-,-,8708244,-,27.80,1988,-,-,-,-,"Sumitomo Heavy Industries, Limited",10738,12410,8RTA58,-,-,-,-,-,-,2013-01-22T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
Cattleya Ace,vehicle carrier,Oshima,Oshima Shipbuilding Company Limited,213732,Dead,Vanuatu,17047,50'+ gt,18762,Double Bottom,-,56823,10105,198.00,188.02,32.21,32.21,9.67,2.73,Mitsubishi Heavy Industries Limited,Port Vila,-,-,-,-,-,-,-,-,-,-,-,8710900,-,12.40,1988,-,-,-,-,Mitsubishi Heavy Industries Limited,12209,16598,7UEC60LS,-,-,-,-,-,-,2001-09-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Chinese Breakers,-,-,-
Reijin,vehicle carrier,Japan,-,214023,Dead,Panama,17439,50'+ gt,17193,Single,-,58128,-,199.00,190.00,32.26,32.26,12.17,21.23,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,8708842,-,33.40,1988,-,-,-,-,Mitsubishi Heavy Industries Limited,11857,15900,8UEC60LS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IDM Symex,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,215036,Dead,St. Kitts-Nevis,12734,30'-50'gt,12763,Single,-,42447,613,183.90,174.02,30.64,30.60,8.22,22.01,B&W Diesel A/S,Basseterre,-,-,-,-,-,-,-,-,-,-,-,8912663,-,30.23,1988,-,-,-,-,HD Hyundai Heavy Industries Company Limited,10738,14400,8L60MCE,-,-,-,-,-,-,2008-06-30T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Gram,-,-,-
Satya Kencana IX,vehicle carrier,Imabari,Imabari Shipbuilding Company Limited,216356,Dead,Indonesia,3498,-30'gt,4753,Single,YBWG2,11657,474,128.71,120.00,21.80,21.80,6.02,7.46,Mitsubishi Heavy Industries Limited,Surabaya,-,-,-,-,-,-,-,-,-,-,-,8808094,525100770,13.52,1988,-,-,-,-,Akasaka Diesels Limited,6178,8400,7UEC45LA,-,-,-,-,-,-,2015-08-20T00:00:00,-,-,-,-,-,-,-,BJM,-,-,03 Aug 2018 22:49:45 GMT,04 Aug 2018 11:00:00 GMT,Dharma Lautan,-,"4° 42' 30"" S","113° 58' 45"" E"
Super Shuttle Roro 3,vehicle carrier,Hiroshima,Kanda Shipbuilding Company Limited,217422,Dead,Philippines,-,-30'gt,4621,Single,-,7023,319,108.50,100.00,19.90,19.90,5.98,0.86,B&W Diesel A/S,Cebu,-,-,-,-,-,-,-,-,-,-,-,8808173,-,6.84,1989,-,-,-,-,Hitachi Zosen Corporation,6472,7920,8L42MC,-,-,-,-,-,-,2006-01-06T00:00:00,-,-,-,-,-,-,-,-,-,A,23 Oct 2020 14:57:56 GMT,-,Asian M.T.,-,"13° 45' 42"" N","121° 0' 56"" E"
Nichinichi Maru,vehicle carrier,Setoda,Naikai Zosen Shipbuilding Corporation,217451,Dead,Japan,-,-30'gt,2820,Single,-,4382,536,108.00,100.00,20.00,20.00,5.30,4.83,B&W Diesel A/S,Tokyo,-,-,-,-,-,-,-,-,-,-,-,8816417,-,10.13,1989,-,-,-,-,Hitachi Shipbuilding Corporation (Osaka),4176,5600,7L35MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Izumi K.,-,-,-
Sea Cruiser 1,vehicle carrier,Numakuma,Kambara Marine Company Limited & Tsuneishi Shipbuilding Company Limited,221626,Dead,Panama,2406,-30'gt,3184,Single,-,7694,0E160,113.05,105.00,18.00,18.00,5.52,5.65,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,8817100,-,11.17,1989,-,-,-,-,Makita Corporation,3677,5000,7L35MC,-,-,-,-,2019-08-17T00:00:00,-,2016-08-21T00:00:00,-,-,-,-,-,-,-,"ALIAGA,TURKEY",-,A,23 Jun 2021 23:09:57 GMT,22 Jun 2021 22:30:00 GMT,Toyofuji,-,"38° 51' 10"" N","26° 53' 36"" E"
Heijin,vehicle carrier,Oshima,Oshima Shipbuilding Company Limited,222704,Dead,Panama,14293,30'-50'gt,14366,Single,-,47641,10120,180.00,170.00,32.20,32.20,8.82,11.98,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,8905426,-,20.80,1989,-,-,-,-,Mitsubishi Heavy Industries Limited,10811,14700,7UEC60LA,-,-,-,-,-,-,2011-02-26T00:00:00,-,-,-,-,-,-,-,-,-,-,05 Jun 2019 20:45:52 GMT,-,Indian Breakers,-,"21° 23' 44"" N","72° 10' 58"" E"
Thames,vehicle carrier,Fukuoka,Fukuoka Shipbuilding Company Limited,232300,Dead,Palau,3645,-30'gt,9801,Single,-,8889,1161,124.00,114.00,20.40,20.40,7.45,6.05,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,9011040,-,13.50,1991,-,-,-,-,Hitachi Zosen Corporation,4471,5170,8L35MC,-,-,-,-,-,-,2001-04-01T00:00:00,-,-,-,-,-,-,-,-,-,-,20 Mar 2018 08:16:44 GMT,-,Bangladesh Breakers,-,"22° 26' 39"" N","91° 42' 34"" E"
Suzu,vehicle carrier,Tokyo,Shin Kurushima Dockyard Company Limited,233444,Dead,St. Kitts-Nevis,-,-30'gt,2817,Single,-,2919,2715,116.02,108.00,17.20,17.20,4.51,7.50,Daihatsu Infinearth Manufactoring Company Limited,-,-,-,-,-,-,-,-,-,-,-,-,9032276,-,12.01,1991,-,-,-,-,Daihatsu Infinearth Manufactoring Company Limited,4413,5100,8DLM-40,-,-,-,-,-,-,2013-08-16T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh Breakers,-,-,-
Duta 1,vehicle carrier,Setoda,Naikai Zosen Shipbuilding Corporation,235163,Dead,Indonesia,4905,-30'gt,4881,Single,-,16350,569,145.62,131.00,24.00,24.00,6.52,8.63,B&W Diesel A/S,Surabaya,-,-,-,-,-,-,-,-,-,-,-,9033751,-,17.67,1991,-,-,-,-,Hitachi Zosen Corporation,10922,12620,9L50MC,-,-,-,-,2019-05-03T00:00:00,-,2019-05-03T00:00:00,-,-,-,-,-,-,-,-,-,A,18 Jan 2024 14:48:21 GMT,-,Bangladesh Breakers,-,"22° 29' 26"" N","91° 42' 11"" E"
Courage,vehicle carrier,Maizuru,Hitachi Shipbuilding Corporation (Maizuru),235415,Dead,U.S.A.,20568,50'+ gt,29213,Single,WDC6907,52288,4851,199.00,190.00,32.30,32.26,11.60,20.60,B&W Diesel A/S,Wilmington,-,-,-,-,-,-,-,-,-,-,-,8919922,367063050,32.20,1991,-,-,-,-,Hitachi Zosen Corporation,10805,14490,8S60MC,-,-,-,-,-,-,2001-10-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Turkish Breakers,-,-,-
Dapitan Bay 1,vehicle carrier,Setoda,Naikai Zosen Shipbuilding Corporation,237053,Dead,Unknown,-,-30'gt,4485,Single,-,7073,570,120.02,110.00,21.00,21.00,6.82,0.26,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,9035644,-,15.78,1992,-,-,-,-,Hitachi Zosen Corporation,6825,7890,8L42MC,-,-,-,-,-,-,2013-08-16T00:00:00,-,-,-,-,-,-,-,CHATTOGRAM,-,A,11 Sep 2023 16:37:49 GMT,11 Sep 2023 21:00:00 GMT,Gothong C.,-,"22° 9' 27"" N","91° 47' 16"" E"
Maple Ace II,vehicle carrier,Japan,Shin Kurushima Dockyard Company Limited,240150,Dead,Liberia,11505,30'-50'gt,15361,Single,-,38349,2737,188.03,178.00,28.20,28.20,8.42,3.08,Mitsubishi Heavy Industries Limited,Monrovia,-,-,-,-,-,-,-,-,-,-,-,9014808,-,20.79,1992,-,-,-,-,Kobe Diesel Company Limited,9265,12596,6UEC60LA,-,-,-,-,-,-,2012-07-19T00:00:00,-,-,-,-,-,-,-,-,-,-,12 Jun 2017 11:18:59 GMT,-,Indian Breakers,-,"21° 21' 53"" N","72° 12' 39"" E"
Jigawa,vehicle carrier,Emden,Schulte & Bruns Schiffswerft,24125,Dead,Moldova,1482,-30'gt,2368,Double Bottom,-,2758,268,88.00,-,14.60,14.50,4.76,4.24,Kromhout Motorenfabriek D. Goedkoop Jr N.V.,Giurgiulesti,-,-,-,-,-,-,-,-,-,-,-,7208106,-,9.00,1972,-,-,-,-,Wartsila Nederland BV,1714,2299,6SW280,-,-,-,-,-,-,2008-05-10T00:00:00,-,-,-,-,-,-,-,ALIAGA,-,A,28 Jan 2021 14:06:38 GMT,23 Jan 2021 13:30:00 GMT,Hakvoort T.,-,"38° 49' 53"" N","26° 56' 0"" E"
Integrity,vehicle carrier,Maizuru,Hitachi Shipbuilding Corporation (Maizuru),241532,Dead,U.S.A.,20673,50'+ gt,29152,Single,-,52288,4852,199.00,190.00,32.26,32.26,11.60,20.60,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,8919934,-,32.20,1992,-,-,-,-,Hitachi Zosen Corporation,10797,14479,8S60MC,-,-,-,-,2020-06-26T00:00:00,-,2017-06-08T00:00:00,-,-,-,-,-,-,-,TR  ALI,-,A,28 Jan 2021 11:02:13 GMT,23 Jan 2021 05:00:00 GMT,Fidelio,-,"38° 49' 38"" N","26° 55' 24"" E"
Jasa Bakti,vehicle carrier,Kobe,Mitsubishi Heavy Industries Limited Shipbuilding,241623,Dead,Malaysia,14211,30'-50'gt,12308,Single,-,47368,1192,179.99,170.00,32.20,32.20,9.02,24.28,Sulzer Turbomachinery Services,Port Klang,-,-,-,-,-,-,-,-,-,-,-,9043689,-,22.17,1992,-,-,-,-,Mitsubishi Heavy Industries Limited,10220,11815,6RTA62,-,-,-,-,-,-,2012-08-02T00:00:00,-,-,-,-,-,-,-,IN ALA,-,-,24 Jan 2019 22:42:10 GMT,20 Jan 2019 04:30:00 GMT,Indian Breakers,-,"21° 21' 29"" N","72° 13' 7"" E"
Planet Ace,vehicle carrier,Japan,Shin Kurushima Dockyard Company Limited,245072,Dead,Panama,11505,30'-50'gt,15327,Single,-,38349,2738,188.03,178.00,28.20,28.20,8.42,3.08,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9014810,-,20.79,1992,-,-,-,-,Kobe Diesel Company Limited,9265,10710,6UEC60LA,-,-,-,-,-,-,2012-09-15T00:00:00,-,-,-,-,-,-,-,-,-,-,17 Oct 2017 21:15:56 GMT,-,Indian Breakers,-,"21° 22' 34"" N","72° 10' 41"" E"
Harmony Ace,vehicle carrier,Japan,Oshima Shipbuilding Company Limited,245334,Dead,Panama,14256,30'-50'gt,14110,Single,-,47519,10158,180.00,170.00,32.20,32.20,8.82,3.53,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9047996,-,20.80,1992,-,-,-,-,Mitsubishi Heavy Industries Limited,10811,14700,7UEC37LA,-,-,-,-,-,-,2013-01-23T00:00:00,-,-,-,-,-,-,-,-,-,-,10 Apr 2017 07:46:24 GMT,-,Indian Breakers,-,"21° 24' 36"" N","72° 14' 54"" E"
Jingu,vehicle carrier,Toyohashi,Kanasashi Shipbuilding Company Limited,246075,Dead,Panama,12649,30'-50'gt,17216,Single,3FBA,42164,3275,195.50,185.00,28.80,28.80,9.02,11.49,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9021423,-,20.51,1992,-,-,-,-,Kobe Diesel Company Limited,10810,13230,7UEC60LA,-,-,-,-,-,-,2010-09-13T00:00:00,-,-,-,-,-,-,-,BHAVNAGAR,-,A,24 Jun 2020 16:47:24 GMT,18 Jun 2020 03:15:00 GMT,Indian Breakers,-,"21° 23' 18"" N","72° 10' 36"" E"
Feng Qian,vehicle carrier,Saiki,Honda Shipbuilding Company Limited,247146,Dead,China,2994,-30'gt,3337,Single,BRSW,9979,842,116.02,105.00,20.30,20.30,6.00,0.07,Mitsubishi Heavy Industries Limited,Guangzhou,-,-,-,-,-,-,-,-,-,-,-,9052850,-,6.07,1993,-,-,-,-,Akasaka Diesels Limited,3063,4165,7UEC37LA,-,-,-,-,-,-,2017-02-20T00:00:00,-,-,-,-,-,-,-,ZHUHAI,-,A,16 Oct 2020 06:07:51 GMT,12 Oct 2020 12:00:00 GMT,Sinotrans S.S.,-,"36° 51' 37"" N","122° 22' 32"" E"
Glovis Pacific,vehicle carrier,Kobe,Mitsubishi Heavy Industries Limited Shipbuilding,250432,Dead,South Korea,14211,30'-50'gt,12271,Single,-,47367,1193,179.99,179.99,32.20,32.20,9.00,24.30,Sulzer Turbomachinery Services,Jeju,-,-,-,-,-,-,-,-,-,-,-,9043691,-,33.30,1993,-,-,-,-,Mitsubishi Heavy Industries Limited,10220,11815,6RTA62,-,-,-,-,-,-,2013-04-14T00:00:00,-,-,-,-,-,-,-,BDCGP,-,-,31 May 2018 09:00:21 GMT,27 May 2018 08:30:00 GMT,Hyundai Glovis,-,"22° 25' 54"" N","91° 43' 44"" E"
Cougar Ace,vehicle carrier,Toyohashi,Kanasashi Shipbuilding Company Limited,252016,Dead,Singapore,17224,50'+ gt,18922,Single,9VKE,55328,3305,199.53,190.00,32.26,32.26,9.72,11.69,Mitsubishi Heavy Industries Limited,Singapore,-,-,-,-,-,-,-,-,-,-,-,9051375,-,21.41,1993,-,-,-,-,Kobe Diesel Company Limited,11695,13514,7UEC60LS,-,-,-,-,-,-,2013-09-05T00:00:00,-,-,-,-,-,-,-,-,-,A,26 Jun 2020 13:52:34 GMT,-,Indian Breakers,-,"21° 23' 14"" N","72° 11' 13"" E"
Car Star,vehicle carrier,Onishi,Shin Kurushima Dockyard Company Limited,252051,Dead,Liberia,13137,30'-50'gt,16086,Single,A8VI6,43790,2771,195.54,185.00,28.80,28.80,9.02,3.02,Mitsubishi Heavy Industries Limited,Monrovia,-,-,-,-,-,-,-,-,-,-,-,9051820,-,20.51,1993,-,-,-,-,Kobe Diesel Company Limited,10811,13230,7UEC60LA,-,-,-,-,-,-,2013-06-18T00:00:00,-,-,-,-,-,-,-,-,-,A,19 Oct 2020 10:05:34 GMT,-,Bangladesh Breakers,-,"22° 23' 57"" N","91° 44' 28"" E"
Armacup Patricia,vehicle carrier,Netherlands,-,25264,Dead,Norway (Int. Register),8403,-30'gt,9485,Single,-,25944,-,187.00,173.79,22.02,22.02,8.01,8.78,Unknown Engine Designer,-,-,-,-,-,-,-,-,-,-,-,-,7368396,-,16.79,1974,-,-,-,-,-,9843,13200,UNKNOWN,-,-,-,-,-,-,1997-10-01T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Wilhelmsen W.,-,-,-
Aegean Leader,vehicle carrier,Kobe,Mitsubishi Heavy Industries Limited Shipbuilding,252666,Dead,Panama,14496,30'-50'gt,12921,Single,3FEI6,48319,1195,180.00,170.00,32.30,32.20,9.00,3.42,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9054119,-,20.33,1993,Retrofit,Unknown Scrubber Manufacturer,Unknown,Unknown,Mitsubishi Heavy Industries Limited,10664,13050,8UEC60LC,-,-,-,-,-,-,2013-09-02T00:00:00,-,-,-,-,-,-,-,-,-,A,03 Jul 2020 17:35:14 GMT,-,Indian Breakers,-,"21° 24' 1"" N","72° 11' 35"" E"
Traveller,vehicle carrier,-,-,25267,Dead,Liberia,5965,-30'gt,10340,Single,-,10655,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,5021487,-,-,1960,-,-,-,-,-,7457,10000,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Trotter,vehicle carrier,-,-,25271,Dead,Liberia,5945,-30'gt,10340,Single,-,10658,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,5024518,-,5.49,2022,-,-,-,-,-,7345,9850,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sapphire Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,253433,Dead,Panama,13739,30'-50'gt,15204,Single,-,45796,M626,188.00,170.00,31.20,31.20,9.02,2.78,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9051806,-,21.25,1993,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11473,13260,6L60MC,-,-,-,-,-,-,2009-01-30T00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,Indian Breakers,-,-,-
Ryujin,vehicle carrier,Nagasaki,Oshima Shipbuilding Company Limited,253450,Dead,Panama,14322,30'-50'gt,14080,Single,-,47737,10163,180.00,170.00,32.20,32.20,8.82,3.85,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9055486,-,20.80,1993,-,-,-,-,Mitsubishi Heavy Industries Limited,10811,14700,7UEC60LA,-,-,-,-,-,-,2012-04-07T00:00:00,-,-,-,-,-,-,-,ALANG.IND,-,-,12 Sep 2018 07:46:49 GMT,10 Sep 2018 22:30:00 GMT,Kitaura,-,"21° 23' 24"" N","72° 10' 44"" E"
PK Marine 2,vehicle carrier,Tokyo,Shin Kurushima Dockyard Company Limited,253664,Dead,Thailand,-,-30'gt,1078,Single,-,699,1941,76.00,-,13.00,-,4.10,3.50,Daihatsu Infinearth Manufactoring Company Limited,-,-,-,-,-,-,-,-,-,-,-,-,8613671,-,7.60,1986,-,-,-,-,Daihatsu Infinearth Manufactoring Company Limited,1491,2000,6DLM-32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CHITTAGONG,-,A,15 Feb 2021 01:33:04 GMT,08 Feb 2021 06:00:00 GMT,Seatran Ferry,-,"22° 10' 4"" N","91° 47' 7"" E"
Bi Jin,vehicle carrier,-,-,25473,Dead,Liberia,9423,-30'gt,15714,Single,-,14078,-,-,-,-,-,-,-,Unknown Engine Designer,Monrovia,-,-,-,-,-,-,-,-,-,-,-,7203948,-,-,1972,-,-,-,-,-,7382,9900,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Autoracer,vehicle carrier,Brattvag,Vard Norway Offshore AS,256773,Dead,Madeira,3041,-30'gt,3933,Single,-,9693,58,120.00,113.00,18.80,18.80,5.50,1.40,MAN Diesel AS,Funchal,-,-,-,-,-,-,-,-,-,-,-,9079200,-,6.90,1994,-,-,-,-,Wartsila Finland oy,4562,6118,12V32,-,-,-,-,-,-,2014-07-31T00:00:00,-,-,-,-,-,-,-,-,-,A,17 Sep 2015 11:45:18 GMT,-,U.E.C.C.,-,"56° 24' 40"" N","10° 55' 24"" E"
Pearl Ace,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,256777,Dead,Panama,13739,30'-50'gt,15194,Single,-,45796,627,188.00,178.00,31.20,31.20,9.02,21.58,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9051818,-,21.25,1994,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11473,15600,6L60MC,-,-,-,-,-,-,2009-05-22T00:00:00,-,-,-,-,-,-,-,ALANG BEACHING,-,A,06 Apr 2019 11:27:52 GMT,06 Apr 2019 11:30:00 GMT,Indian Breakers,-,"21° 23' 3"" N","72° 10' 46"" E"
Gemini Leader,vehicle carrier,Nagasaki,Mitsubishi Heavy Industries Limited Shipbuilding,257023,Dead,Panama,15546,50'+ gt,14930,Single,-,51819,2078,180.00,170.00,32.26,32.26,9.22,12.45,Mitsubishi Heavy Industries Limited,Panama,-,-,-,-,-,-,-,-,-,-,-,9056296,-,21.67,1994,-,-,-,-,Mitsubishi Heavy Industries Limited,11915,16200,7UEC60LS,-,-,-,-,-,-,2009-05-31T00:00:00,-,-,-,-,-,-,-,-,-,-,14 Nov 2018 01:59:19 GMT,-,Indian Breakers,-,"21° 21' 17"" N","72° 12' 53"" E"
Pegasus Highway,vehicle carrier,Oshima,Oshima Shipbuilding Company Limited,260651,Dead,Panama,14704,30'-50'gt,15553,Single,3FMA4,49012,10174,179.99,170.00,32.20,32.20,9.47,12.31,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9078830,-,21.78,1994,-,-,-,-,Kawasaki Shipbuilding Corporation,13577,18460,8S60MC,-,-,-,-,-,-,2009-09-22T00:00:00,-,-,-,-,-,-,-,BEACHING,-,A,27 Jul 2020 18:25:35 GMT,27 Jul 2020 15:30:00 GMT,Indian Breakers,-,"21° 25' 31"" N","72° 12' 59"" E"
Kris,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),261232,Dead,Palau,14211,30'-50'gt,12229,Single,-,47367,1231,179.99,172.90,32.20,32.20,9.02,6.18,Sulzer Turbomachinery Services,-,-,-,-,-,-,-,-,-,-,-,-,9078220,-,22.17,1994,-,-,-,-,Mitsubishi Heavy Industries Limited,10223,13900,6RTA62,-,-,-,-,-,-,2009-06-13T00:00:00,-,-,-,-,-,-,-,CHITTAGOMG,-,A,23 Apr 2019 09:05:22 GMT,18 Apr 2019 10:00:00 GMT,Bangladesh Breakers,-,"22° 29' 6"" N","91° 39' 11"" E"
Arcadia Highway,vehicle carrier,Oshima,Oshima Shipbuilding Company Limited,262766,Dead,Panama,14705,30'-50'gt,15507,Single,3FQT4,49015,10175,179.99,170.00,32.20,32.20,9.47,5.52,B&W Diesel A/S,Panama,-,-,-,-,-,-,-,-,-,-,-,9078842,-,21.73,1995,-,-,-,-,Kawasaki Shipbuilding Corporation,13577,15690,8S60MC,-,-,-,-,-,-,2010-05-04T00:00:00,-,-,-,-,-,-,-,-,-,A,04 Jul 2020 10:00:11 GMT,-,Indian Breakers,-,"21° 23' 19"" N","72° 10' 40"" E"
Camellia Ace,vehicle carrier,Onishi,Shin Kurushima Dockyard Company Limited,262776,Dead,Liberia,17227,50'+ gt,18938,Single,-,55336,2810,199.53,190.00,32.26,32.26,9.72,5.37,Mitsubishi Heavy Industries Limited,Monrovia,-,-,-,-,-,-,-,-,-,-,-,9103180,-,21.41,1994,-,-,-,-,Kobe Diesel Company Limited,11695,15900,7UEC60LS,-,-,-,-,-,-,2010-05-08T00:00:00,-,-,-,-,-,-,-,ALANG INDIA,-,-,07 Jun 2017 13:36:38 GMT,02 Jun 2017 11:00:00 GMT,Indian Breakers,-,"21° 21' 30"" N","72° 15' 10"" E"
Tanabata,vehicle carrier,Yokosuka,Sumitomo Heavy Industries Limited Shipbuilding,263062,Dead,Unknown,18548,30'-50'gt,20082,Single,-,49443,1198,189.80,180.00,32.29,32.26,10.20,9.56,Sulzer Turbomachinery Services,-,-,-,-,-,-,-,-,-,-,-,-,9080297,-,19.76,1994,-,-,-,-,Sulzer Mitsubishi,13019,15660,6RTA62,-,-,-,-,2020-01-18T00:00:00,2017-03-01T00:00:00,2020-01-18T00:00:00,2020-01-18T00:00:00,-,-,-,-,-,-,TR ALI,-,A,22 Jan 2026 13:11:02 GMT,22 Jan 2026 12:00:00 GMT,Wallenius Wilhelmsen,-,"38° 49' 57"" N","26° 56' 9"" E"
Luminous,vehicle carrier,Usuki,Minami-Nippon Shipbuilding Company Limited,264546,Dead,Palau,13739,30'-50'gt,15181,Single,T8A3487,45796,M631,188.00,178.00,31.20,31.20,9.02,21.58,B&W Diesel A/S,-,-,-,-,-,-,-,-,-,-,-,-,9110107,-,21.25,1995,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11473,15600,6L60MC,-,-,-,-,-,-,2010-02-05T00:00:00,-,-,-,-,-,-,-,ALANG,-,A,19 Oct 2020 01:43:53 GMT,18 Oct 2020 16:00:00 GMT,Unknown Owners,-,"21° 23' 47"" N","72° 10' 57"" E"
Cher,vehicle carrier,Marugame,Imabari Shipbuilding Company Limited (Marugame),264757,Dead,Palau,14211,30'-50'gt,12249,Single,T8A3085,47367,1232,179.99,170.00,32.20,32.20,9.02,6.18,Sulzer Turbomachinery Services,-,-,-,-,-,-,-,-,-,-,-,-,9078232,-,22.17,1994,-,-,-,-,Mitsubishi Heavy Industries Limited,10223,13900,6RTA62,-,-,-,-,-,-,2009-08-12T00:00:00,-,-,-,-,-,-,-,-,-,-,23 May 2019 23:30:10 GMT,-,Sanasia,-,"21° 24' 24"" N","72° 20' 30"" E"
Glow,vehicle carrier,Ulsan,HD Hyundai Heavy Industries Company Limited,268905,Dead,St. Kitts-Nevis,13445,30'-50'gt,13292,Single,V4DS4,44891,H-909,184.11,174.00,30.60,30.60,8.81,10.51,B&W Diesel A/S,-,-,Bangladesh Breakers,Bangladesh,Bangladesh Breakers,Bangladesh,Bangladesh Breakers,Bangladesh,-,-,-,-,9114165,-,19.32,1995,-,-,-,-,HD Hyundai Heavy Industries Company Limited,10514,14100,6L60MC,-,-,-,-,-,-,2010-03-14T00:00:00,-,-,-,-,-,Bangladesh Breakers,Bangladesh,-,-,A,04 Aug 2020 07:25:05 GMT,-,Bangladesh Breakers,Bangladesh,"22° 26' 18"" N","91° 42' 34"" E"
